Serviço;Operadora;UF;UF_nome;Ano;Indicador;Calculo;Alternativas;Nota;Posição;Ranking
Telefonia Fixa;Claro;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;8.01;4º;1
Telefonia Fixa;Oi;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.32;2º;2
Telefonia Fixa;Vivo;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;6.95;18º;2
Telefonia Fixa;Total;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.44;5º;
Telefonia Fixa;Claro;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;8.46;3º;1
Telefonia Fixa;Oi;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.96;7º;2
Telefonia Fixa;Vivo;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.62;17º;2
Telefonia Fixa;Total;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;8.03;8º;
Telefonia Fixa;Claro;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.39;13º;1
Telefonia Fixa;Oi;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;6.93;2º;2
Telefonia Fixa;Vivo;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;6.34;18º;2
Telefonia Fixa;Total;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;6.94;8º;
Telefonia Fixa;Total;RS;Rio Grande do Sul;2018;Reparo e Instalação;Média Indicadores;;7.23;17º;
Telefonia Fixa;Claro;RS;Rio Grande do Sul;2018;Reparo e Instalação;Média Indicadores;;7.93;4º;
Telefonia Fixa;Oi;RS;Rio Grande do Sul;2018;Reparo e Instalação;Média Indicadores;;7.41;11º;
Telefonia Fixa;Vivo;RS;Rio Grande do Sul;2018;Reparo e Instalação;Média Indicadores;;6.22;18º;
Telefonia Fixa;Claro;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;8.01;2º;1
Telefonia Fixa;Oi;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.11;4º;2
Telefonia Fixa;Vivo;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;6.6;18º;2
Telefonia Fixa;Total;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.27;9º;
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.53;5º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.89;9º;
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.17;9º;
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.94;6º;
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.2;15º;
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.61;3º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.96;2º;
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.21;4º;
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.6;10º;
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.43;12º;
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.67;3º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.83;8º;
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.57;1º;
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.54;10º;
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.61;10º;
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;8.31;2º;1
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.95;2º;2
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.64;3º;2
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.52;11º;2
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Cobrança;Média Indicadores;;7.8;2º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.83;4º;1
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.5;8º;2
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.19;2º;3
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;6.86;25º;3
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.34;8º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.81;1º;1
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.7;8º;1
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.08;3º;2
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.24;16º;2
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.49;3º;
Telefonia Móvel Pós-paga;Claro;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.86;3º;1
Telefonia Móvel Pós-paga;Tim;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.75;5º;2
Telefonia Móvel Pós-paga;Oi;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.3;1º;3
Telefonia Móvel Pós-paga;Vivo;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.07;23º;3
Telefonia Móvel Pós-paga;Total;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.48;4º;
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.48;8º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.79;19º;
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;5.95;20º;
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.56;16º;
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.48;5º;
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.51;6º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.9;10º;
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;6.77;21º;
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.14;22º;
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.68;5º;
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;5.9;9º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;5.79;17º;
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;5.67;10º;
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;5.88;16º;
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.17;6º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.87;7º;1
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.08;16º;2
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.28;15º;2
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.45;16º;2
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Funcionamento;Média Indicadores;;7.51;5º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.6;9º;1
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;6.7;19º;2
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.17;17º;2
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.23;10º;2
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Oferta e Contratação;Média Indicadores;;7.25;5º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Recarga;Média Indicadores;;7.69;8º;1
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Recarga;Média Indicadores;;7.11;16º;2
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Recarga;Média Indicadores;;6.98;19º;2
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Recarga;Média Indicadores;;7.41;9º;2
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Recarga;Média Indicadores;;7.4;4º;
Telefonia Móvel Pré-paga;Claro;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.4;16º;1
Telefonia Móvel Pré-paga;Oi;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7;17º;1
Telefonia Móvel Pré-paga;Tim;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7;21º;1
Telefonia Móvel Pré-paga;Vivo;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.26;14º;1
Telefonia Móvel Pré-paga;Total;RS;Rio Grande do Sul;2018;Satisfação Geral;Média Indicadores;;7.23;12º;
TV por Assinatura;Total;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;7.06;5º;
TV por Assinatura;Claro;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;7.55;4º;
TV por Assinatura;NET;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;6.74;7º;
TV por Assinatura;Nossa TV;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;8.96;3º;
TV por Assinatura;Oi;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;7.07;2º;
TV por Assinatura;Sky;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;7.3;5º;
TV por Assinatura;Vivo;RS;Rio Grande do Sul;2018;Atendimento Telefônico;Média Indicadores;;7.27;1º;
TV por Assinatura;Total;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.48;12º;
TV por Assinatura;Claro;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;8.01;5º;
TV por Assinatura;NET;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.12;13º;
TV por Assinatura;Nossa TV;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;9.62;1º;
TV por Assinatura;Oi;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.65;2º;
TV por Assinatura;Sky;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.74;6º;
TV por Assinatura;Vivo;RS;Rio Grande do Sul;2018;Canais de Atendimento;Média Indicadores;;7.59;4º;
TV por Assinatura;Total;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.9;8º;
TV por Assinatura;Claro;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;7.46;3º;
TV por Assinatura;NET;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.76;5º;
TV por Assinatura;Nossa TV;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;9.08;1º;
TV por Assinatura;Oi;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.85;7º;
TV por Assinatura;Sky;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;6.94;11º;
TV por Assinatura;Vivo;RS;Rio Grande do Sul;2018;Capacidade de Resolução;Média Indicadores;;7;4º;
